year,zip_code,birthweight,count,city,state,latitude,longitute,location
2010,92315,2500+ grams,55,BIG BEAR LAKE,CA,34.243889,-116.910556,"(34.243889, -116.910556)"
2010,92315,UNDER 1500g,0,BIG BEAR LAKE,CA,34.243889,-116.910556,"(34.243889, -116.910556)"
2010,92316,UNDER 1500g,9,BLOOMINGTON,CA,34.066198,-117.399295,"(34.066198, -117.399295)"
2010,92316,2500+ grams,497,BLOOMINGTON,CA,34.066198,-117.399295,"(34.066198, -117.399295)"
2010,92316,UNK,0,BLOOMINGTON,CA,34.066198,-117.399295,"(34.066198, -117.399295)"
2010,92316,1500-2499g,27,BLOOMINGTON,CA,34.066198,-117.399295,"(34.066198, -117.399295)"
2010,92317,2500+ grams,9,BLUE JAY,CA,34.246111,-117.208889,"(34.246111, -117.208889)"
2010,92317,1500-2499g,1,BLUE JAY,CA,34.246111,-117.208889,"(34.246111, -117.208889)"
2010,92317,UNDER 1500g,1,BLUE JAY,CA,34.246111,-117.208889,"(34.246111, -117.208889)"
2010,92317,UNK,0,BLUE JAY,CA,34.246111,-117.208889,"(34.246111, -117.208889)"
2010,92320,UNDER 1500g,1,CALIMESA,CA,33.994586,-117.04304,"(33.994586, -117.04304)"
2010,92320,1500-2499g,6,CALIMESA,CA,33.994586,-117.04304,"(33.994586, -117.04304)"
2010,92320,2500+ grams,65,CALIMESA,CA,33.994586,-117.04304,"(33.994586, -117.04304)"
2010,92320,UNK,0,CALIMESA,CA,33.994586,-117.04304,"(33.994586, -117.04304)"
2010,92321,1500-2499g,1,CEDAR GLEN,CA,34.253889,-117.163889,"(34.253889, -117.163889)"
2010,92321,UNK,0,CEDAR GLEN,CA,34.253889,-117.163889,"(34.253889, -117.163889)"
2010,92321,UNDER 1500g,0,CEDAR GLEN,CA,34.253889,-117.163889,"(34.253889, -117.163889)"
2010,92321,2500+ grams,8,CEDAR GLEN,CA,34.253889,-117.163889,"(34.253889, -117.163889)"
2010,92322,UNK,0,CEDARPINES PARK,CA,34.25,-117.325,"(34.25, -117.325)"
2010,92322,2500+ grams,7,CEDARPINES PARK,CA,34.25,-117.325,"(34.25, -117.325)"
2010,92322,1500-2499g,1,CEDARPINES PARK,CA,34.25,-117.325,"(34.25, -117.325)"
2010,92322,UNDER 1500g,0,CEDARPINES PARK,CA,34.25,-117.325,"(34.25, -117.325)"
2010,92324,UNK,0,COLTON,CA,34.057964,-117.318577,"(34.057964, -117.318577)"
2010,92324,2500+ grams,919,COLTON,CA,34.057964,-117.318577,"(34.057964, -117.318577)"
2010,92324,1500-2499g,57,COLTON,CA,34.057964,-117.318577,"(34.057964, -117.318577)"
2010,92324,UNDER 1500g,16,COLTON,CA,34.057964,-117.318577,"(34.057964, -117.318577)"
2010,92325,1500-2499g,7,CRESTLINE,CA,34.241944,-117.284722,"(34.241944, -117.284722)"
2010,92325,UNK,0,CRESTLINE,CA,34.241944,-117.284722,"(34.241944, -117.284722)"
2010,92325,2500+ grams,76,CRESTLINE,CA,34.241944,-117.284722,"(34.241944, -117.284722)"
2010,92325,UNDER 1500g,0,CRESTLINE,CA,34.241944,-117.284722,"(34.241944, -117.284722)"
2010,92326,2500+ grams,5,CREST PARK,CA,34.233889,-117.195556,"(34.233889, -117.195556)"
2010,92326,UNK,0,CREST PARK,CA,34.233889,-117.195556,"(34.233889, -117.195556)"
2010,92326,UNDER 1500g,0,CREST PARK,CA,34.233889,-117.195556,"(34.233889, -117.195556)"
2010,92326,1500-2499g,0,CREST PARK,CA,34.233889,-117.195556,"(34.233889, -117.195556)"
2010,92327,1500-2499g,1,DAGGETT,CA,34.86677,-116.887555,"(34.86677, -116.887555)"
2010,92327,UNK,0,DAGGETT,CA,34.86677,-116.887555,"(34.86677, -116.887555)"
2010,92327,UNDER 1500g,1,DAGGETT,CA,34.86677,-116.887555,"(34.86677, -116.887555)"
2010,92327,2500+ grams,5,DAGGETT,CA,34.86677,-116.887555,"(34.86677, -116.887555)"
2010,92329,2500+ grams,14,PHELAN,CA,34.426111,-117.571389,"(34.426111, -117.571389)"
2010,92329,1500-2499g,1,PHELAN,CA,34.426111,-117.571389,"(34.426111, -117.571389)"
2010,92329,UNK,0,PHELAN,CA,34.426111,-117.571389,"(34.426111, -117.571389)"
2010,92329,UNDER 1500g,0,PHELAN,CA,34.426111,-117.571389,"(34.426111, -117.571389)"
2010,92334,1500-2499g,0,FONTANA,CA,34.1034,-117.4352,"(34.1034, -117.4352)"
2010,92334,UNK,0,FONTANA,CA,34.1034,-117.4352,"(34.1034, -117.4352)"
2010,92334,2500+ grams,6,FONTANA,CA,34.1034,-117.4352,"(34.1034, -117.4352)"
2010,92334,UNDER 1500g,0,FONTANA,CA,34.1034,-117.4352,"(34.1034, -117.4352)"
2010,92335,1500-2499g,96,FONTANA,CA,34.079351,-117.455114,"(34.079351, -117.455114)"
2010,92335,UNK,0,FONTANA,CA,34.079351,-117.455114,"(34.079351, -117.455114)"
2010,92335,UNDER 1500g,21,FONTANA,CA,34.079351,-117.455114,"(34.079351, -117.455114)"
2010,92335,2500+ grams,1795,FONTANA,CA,34.079351,-117.455114,"(34.079351, -117.455114)"
2010,92336,2500+ grams,1241,FONTANA,CA,34.117276,-117.437759,"(34.117276, -117.437759)"
2010,92336,UNDER 1500g,17,FONTANA,CA,34.117276,-117.437759,"(34.117276, -117.437759)"
2010,92336,UNK,0,FONTANA,CA,34.117276,-117.437759,"(34.117276, -117.437759)"
2010,92336,1500-2499g,68,FONTANA,CA,34.117276,-117.437759,"(34.117276, -117.437759)"
2010,92337,UNK,0,FONTANA,CA,34.0469,-117.4739,"(34.0469, -117.4739)"
2010,92337,UNDER 1500g,10,FONTANA,CA,34.0469,-117.4739,"(34.0469, -117.4739)"
2010,92337,2500+ grams,530,FONTANA,CA,34.0469,-117.4739,"(34.0469, -117.4739)"
2010,92337,1500-2499g,21,FONTANA,CA,34.0469,-117.4739,"(34.0469, -117.4739)"
2010,92339,1500-2499g,2,FOREST FALLS,CA,34.08805,-116.914147,"(34.08805, -116.914147)"
2010,92339,UNDER 1500g,0,FOREST FALLS,CA,34.08805,-116.914147,"(34.08805, -116.914147)"
2010,92339,UNK,0,FOREST FALLS,CA,34.08805,-116.914147,"(34.08805, -116.914147)"
2010,92339,2500+ grams,10,FOREST FALLS,CA,34.08805,-116.914147,"(34.08805, -116.914147)"
2010,92342,2500+ grams,64,HELENDALE,CA,34.749859,-117.33666,"(34.749859, -117.33666)"
2010,92342,UNK,0,HELENDALE,CA,34.749859,-117.33666,"(34.749859, -117.33666)"
2010,92342,UNDER 1500g,3,HELENDALE,CA,34.749859,-117.33666,"(34.749859, -117.33666)"
2010,92342,1500-2499g,4,HELENDALE,CA,34.749859,-117.33666,"(34.749859, -117.33666)"
2010,92344,UNK,0,HESPERIA,CA,34.388845,-117.408636,"(34.388845, -117.408636)"
2010,92344,2500+ grams,214,HESPERIA,CA,34.388845,-117.408636,"(34.388845, -117.408636)"
2010,92344,1500-2499g,21,HESPERIA,CA,34.388845,-117.408636,"(34.388845, -117.408636)"
2010,92344,UNDER 1500g,2,HESPERIA,CA,34.388845,-117.408636,"(34.388845, -117.408636)"
2010,92345,2500+ grams,1126,HESPERIA,CA,34.422215,-117.302527,"(34.422215, -117.302527)"
2010,92345,UNDER 1500g,22,HESPERIA,CA,34.422215,-117.302527,"(34.422215, -117.302527)"
2010,92345,1500-2499g,78,HESPERIA,CA,34.422215,-117.302527,"(34.422215, -117.302527)"
2010,92345,UNK,0,HESPERIA,CA,34.422215,-117.302527,"(34.422215, -117.302527)"
2010,92346,UNK,0,HIGHLAND,CA,34.126969,-117.208717,"(34.126969, -117.208717)"
2010,92346,UNDER 1500g,11,HIGHLAND,CA,34.126969,-117.208717,"(34.126969, -117.208717)"
2010,92346,2500+ grams,702,HIGHLAND,CA,34.126969,-117.208717,"(34.126969, -117.208717)"
2010,92346,1500-2499g,36,HIGHLAND,CA,34.126969,-117.208717,"(34.126969, -117.208717)"
2010,92347,1500-2499g,2,HINKLEY,CA,34.92788,-117.180867,"(34.92788, -117.180867)"
2010,92347,UNK,0,HINKLEY,CA,34.92788,-117.180867,"(34.92788, -117.180867)"
2010,92347,2500+ grams,22,HINKLEY,CA,34.92788,-117.180867,"(34.92788, -117.180867)"
2010,92347,UNDER 1500g,0,HINKLEY,CA,34.92788,-117.180867,"(34.92788, -117.180867)"
2010,92352,2500+ grams,58,LAKE ARROWHEAD,CA,34.248333,-117.188333,"(34.248333, -117.188333)"
2010,92352,UNDER 1500g,1,LAKE ARROWHEAD,CA,34.248333,-117.188333,"(34.248333, -117.188333)"
2010,92352,UNK,0,LAKE ARROWHEAD,CA,34.248333,-117.188333,"(34.248333, -117.188333)"
2010,92352,1500-2499g,6,LAKE ARROWHEAD,CA,34.248333,-117.188333,"(34.248333, -117.188333)"
2010,92354,1500-2499g,16,LOMA LINDA,CA,34.052833,-117.251286,"(34.052833, -117.251286)"
2010,92354,UNDER 1500g,3,LOMA LINDA,CA,34.052833,-117.251286,"(34.052833, -117.251286)"
2010,92354,2500+ grams,261,LOMA LINDA,CA,34.052833,-117.251286,"(34.052833, -117.251286)"
2010,92354,UNK,0,LOMA LINDA,CA,34.052833,-117.251286,"(34.052833, -117.251286)"
2010,92356,UNDER 1500g,0,LUCERNE VALLEY,CA,34.44695,-116.918857,"(34.44695, -116.918857)"
2010,92356,2500+ grams,66,LUCERNE VALLEY,CA,34.44695,-116.918857,"(34.44695, -116.918857)"
2010,92356,1500-2499g,5,LUCERNE VALLEY,CA,34.44695,-116.918857,"(34.44695, -116.918857)"
2010,92356,UNK,0,LUCERNE VALLEY,CA,34.44695,-116.918857,"(34.44695, -116.918857)"
2010,92359,2500+ grams,113,MENTONE,CA,34.077372,-117.112581,"(34.077372, -117.112581)"
2010,92359,UNDER 1500g,1,MENTONE,CA,34.077372,-117.112581,"(34.077372, -117.112581)"
2010,92359,1500-2499g,5,MENTONE,CA,34.077372,-117.112581,"(34.077372, -117.112581)"
2010,92359,UNK,0,MENTONE,CA,34.077372,-117.112581,"(34.077372, -117.112581)"
2010,92363,UNDER 1500g,0,NEEDLES,CA,34.782369,-114.587134,"(34.782369, -114.587134)"
2010,92363,1500-2499g,4,NEEDLES,CA,34.782369,-114.587134,"(34.782369, -114.587134)"
2010,92363,UNK,0,NEEDLES,CA,34.782369,-114.587134,"(34.782369, -114.587134)"
2010,92363,2500+ grams,4,NEEDLES,CA,34.782369,-114.587134,"(34.782369, -114.587134)"
2010,92365,2500+ grams,21,NEWBERRY SPRINGS,CA,34.885001,-116.746373,"(34.885001, -116.746373)"
2010,92365,1500-2499g,1,NEWBERRY SPRINGS,CA,34.885001,-116.746373,"(34.885001, -116.746373)"
2010,92365,UNDER 1500g,0,NEWBERRY SPRINGS,CA,34.885001,-116.746373,"(34.885001, -116.746373)"
2010,92365,UNK,0,NEWBERRY SPRINGS,CA,34.885001,-116.746373,"(34.885001, -116.746373)"
2010,92368,UNDER 1500g,0,ORO GRANDE,CA,34.617832,-117.332733,"(34.617832, -117.332733)"
2010,92368,2500+ grams,20,ORO GRANDE,CA,34.617832,-117.332733,"(34.617832, -117.332733)"
2010,92368,UNK,0,ORO GRANDE,CA,34.617832,-117.332733,"(34.617832, -117.332733)"
2010,92368,1500-2499g,2,ORO GRANDE,CA,34.617832,-117.332733,"(34.617832, -117.332733)"
2010,92371,UNDER 1500g,2,PHELAN,CA,34.444901,-117.519604,"(34.444901, -117.519604)"
2010,92371,1500-2499g,1,PHELAN,CA,34.444901,-117.519604,"(34.444901, -117.519604)"
2010,92371,UNK,0,PHELAN,CA,34.444901,-117.519604,"(34.444901, -117.519604)"
2010,92371,2500+ grams,155,PHELAN,CA,34.444901,-117.519604,"(34.444901, -117.519604)"
2010,92372,UNDER 1500g,2,PINON HILLS,CA,34.442937,-117.640262,"(34.442937, -117.640262)"
2010,92372,UNK,0,PINON HILLS,CA,34.442937,-117.640262,"(34.442937, -117.640262)"
2010,92372,1500-2499g,3,PINON HILLS,CA,34.442937,-117.640262,"(34.442937, -117.640262)"
2010,92372,2500+ grams,56,PINON HILLS,CA,34.442937,-117.640262,"(34.442937, -117.640262)"
2010,92373,UNDER 1500g,4,REDLANDS,CA,34.039659,-117.180352,"(34.039659, -117.180352)"
2010,92373,UNK,0,REDLANDS,CA,34.039659,-117.180352,"(34.039659, -117.180352)"
2010,92373,2500+ grams,334,REDLANDS,CA,34.039659,-117.180352,"(34.039659, -117.180352)"
2010,92373,1500-2499g,21,REDLANDS,CA,34.039659,-117.180352,"(34.039659, -117.180352)"
2010,92374,UNK,0,REDLANDS,CA,34.064989,-117.167182,"(34.064989, -117.167182)"
2010,92374,1500-2499g,34,REDLANDS,CA,34.064989,-117.167182,"(34.064989, -117.167182)"
2010,92374,2500+ grams,480,REDLANDS,CA,34.064989,-117.167182,"(34.064989, -117.167182)"
2010,92374,UNDER 1500g,6,REDLANDS,CA,34.064989,-117.167182,"(34.064989, -117.167182)"
2010,92376,UNK,0,RIALTO,CA,34.113155,-117.377133,"(34.113155, -117.377133)"
2010,92376,1500-2499g,78,RIALTO,CA,34.113155,-117.377133,"(34.113155, -117.377133)"
2010,92376,2500+ grams,1301,RIALTO,CA,34.113155,-117.377133,"(34.113155, -117.377133)"
2010,92376,UNDER 1500g,23,RIALTO,CA,34.113155,-117.377133,"(34.113155, -117.377133)"
2010,92377,UNDER 1500g,1,RIALTO,CA,34.106389,-117.369444,"(34.106389, -117.369444)"
2010,92377,1500-2499g,16,RIALTO,CA,34.106389,-117.369444,"(34.106389, -117.369444)"
2010,92377,UNK,0,RIALTO,CA,34.106389,-117.369444,"(34.106389, -117.369444)"
2010,92377,2500+ grams,197,RIALTO,CA,34.106389,-117.369444,"(34.106389, -117.369444)"
2010,92378,2500+ grams,9,RIMFOREST,CA,34.229722,-117.224167,"(34.229722, -117.224167)"
2010,92378,1500-2499g,0,RIMFOREST,CA,34.229722,-117.224167,"(34.229722, -117.224167)"
2010,92378,UNDER 1500g,0,RIMFOREST,CA,34.229722,-117.224167,"(34.229722, -117.224167)"
2010,92378,UNK,0,RIMFOREST,CA,34.229722,-117.224167,"(34.229722, -117.224167)"
2010,92382,1500-2499g,2,RUNNING SPRINGS,CA,34.207778,-117.108333,"(34.207778, -117.108333)"
2010,92382,2500+ grams,47,RUNNING SPRINGS,CA,34.207778,-117.108333,"(34.207778, -117.108333)"
2010,92382,UNDER 1500g,0,RUNNING SPRINGS,CA,34.207778,-117.108333,"(34.207778, -117.108333)"
2010,92382,UNK,0,RUNNING SPRINGS,CA,34.207778,-117.108333,"(34.207778, -117.108333)"
2010,92386,2500+ grams,25,SUGARLOAF,CA,34.261111,-116.844167,"(34.261111, -116.844167)"
2010,92386,UNK,0,SUGARLOAF,CA,34.261111,-116.844167,"(34.261111, -116.844167)"
2010,92386,UNDER 1500g,1,SUGARLOAF,CA,34.261111,-116.844167,"(34.261111, -116.844167)"
2010,92386,1500-2499g,2,SUGARLOAF,CA,34.261111,-116.844167,"(34.261111, -116.844167)"
2010,92391,UNDER 1500g,0,TWIN PEAKS,CA,34.238889,-117.232778,"(34.238889, -117.232778)"
2010,92391,1500-2499g,1,TWIN PEAKS,CA,34.238889,-117.232778,"(34.238889, -117.232778)"
2010,92391,2500+ grams,19,TWIN PEAKS,CA,34.238889,-117.232778,"(34.238889, -117.232778)"
2010,92391,UNK,0,TWIN PEAKS,CA,34.238889,-117.232778,"(34.238889, -117.232778)"
2010,92392,1500-2499g,69,VICTORVILLE,CA,34.503917,-117.319235,"(34.503917, -117.319235)"
2010,92392,UNDER 1500g,27,VICTORVILLE,CA,34.503917,-117.319235,"(34.503917, -117.319235)"
2010,92392,2500+ grams,822,VICTORVILLE,CA,34.503917,-117.319235,"(34.503917, -117.319235)"
2010,92392,UNK,0,VICTORVILLE,CA,34.503917,-117.319235,"(34.503917, -117.319235)"
2010,92393,UNDER 1500g,0,VICTORVILLE,CA,34.5361,-117.2902,"(34.5361, -117.2902)"
2010,92393,2500+ grams,5,VICTORVILLE,CA,34.5361,-117.2902,"(34.5361, -117.2902)"
2010,92393,UNK,0,VICTORVILLE,CA,34.5361,-117.2902,"(34.5361, -117.2902)"
2010,92393,1500-2499g,0,VICTORVILLE,CA,34.5361,-117.2902,"(34.5361, -117.2902)"
2010,92394,2500+ grams,534,VICTORVILLE,CA,34.577325,-117.363516,"(34.577325, -117.363516)"
2010,92394,UNDER 1500g,5,VICTORVILLE,CA,34.577325,-117.363516,"(34.577325, -117.363516)"
2010,92394,1500-2499g,30,VICTORVILLE,CA,34.577325,-117.363516,"(34.577325, -117.363516)"
2010,92394,UNK,0,VICTORVILLE,CA,34.577325,-117.363516,"(34.577325, -117.363516)"
2010,92395,UNK,0,VICTORVILLE,CA,34.5039,-117.2989,"(34.5039, -117.2989)"
2010,92395,UNDER 1500g,11,VICTORVILLE,CA,34.5039,-117.2989,"(34.5039, -117.2989)"
2010,92395,2500+ grams,707,VICTORVILLE,CA,34.5039,-117.2989,"(34.5039, -117.2989)"
2010,92395,1500-2499g,42,VICTORVILLE,CA,34.5039,-117.2989,"(34.5039, -117.2989)"
2010,92397,2500+ grams,41,WRIGHTWOOD,CA,34.362839,-117.6249,"(34.362839, -117.6249)"
2010,92397,UNK,0,WRIGHTWOOD,CA,34.362839,-117.6249,"(34.362839, -117.6249)"
2010,92397,1500-2499g,2,WRIGHTWOOD,CA,34.362839,-117.6249,"(34.362839, -117.6249)"
2010,92397,UNDER 1500g,1,WRIGHTWOOD,CA,34.362839,-117.6249,"(34.362839, -117.6249)"
2010,92398,2500+ grams,11,YERMO,CA,34.905,-116.819444,"(34.905, -116.819444)"
2010,92398,UNDER 1500g,0,YERMO,CA,34.905,-116.819444,"(34.905, -116.819444)"
2010,92398,1500-2499g,3,YERMO,CA,34.905,-116.819444,"(34.905, -116.819444)"
2010,92398,UNK,0,YERMO,CA,34.905,-116.819444,"(34.905, -116.819444)"
2010,92399,UNDER 1500g,8,YUCAIPA,CA,34.028197,-117.048925,"(34.028197, -117.048925)"
2010,92399,2500+ grams,594,YUCAIPA,CA,34.028197,-117.048925,"(34.028197, -117.048925)"
2010,92399,1500-2499g,24,YUCAIPA,CA,34.028197,-117.048925,"(34.028197, -117.048925)"
2010,92399,UNK,0,YUCAIPA,CA,34.028197,-117.048925,"(34.028197, -117.048925)"
2010,92401,2500+ grams,65,SAN BERNARDINO,CA,34.110521,-117.289753,"(34.110521, -117.289753)"
2010,92401,UNDER 1500g,1,SAN BERNARDINO,CA,34.110521,-117.289753,"(34.110521, -117.289753)"
2010,92401,UNK,0,SAN BERNARDINO,CA,34.110521,-117.289753,"(34.110521, -117.289753)"
2010,92401,1500-2499g,8,SAN BERNARDINO,CA,34.110521,-117.289753,"(34.110521, -117.289753)"
2010,92404,2500+ grams,1047,SAN BERNARDINO,CA,34.142577,-117.260572,"(34.142577, -117.260572)"
2010,92404,1500-2499g,59,SAN BERNARDINO,CA,34.142577,-117.260572,"(34.142577, -117.260572)"
2010,92404,UNDER 1500g,12,SAN BERNARDINO,CA,34.142577,-117.260572,"(34.142577, -117.260572)"
2010,92404,UNK,0,SAN BERNARDINO,CA,34.142577,-117.260572,"(34.142577, -117.260572)"
2010,92405,UNK,0,SAN BERNARDINO,CA,34.144101,-117.310765,"(34.144101, -117.310765)"
2010,92405,UNDER 1500g,8,SAN BERNARDINO,CA,34.144101,-117.310765,"(34.144101, -117.310765)"
2010,92405,2500+ grams,555,SAN BERNARDINO,CA,34.144101,-117.310765,"(34.144101, -117.310765)"
2010,92405,1500-2499g,35,SAN BERNARDINO,CA,34.144101,-117.310765,"(34.144101, -117.310765)"
2010,92407,1500-2499g,65,SAN BERNARDINO,CA,34.20928,-117.293697,"(34.20928, -117.293697)"
2010,92407,UNDER 1500g,11,SAN BERNARDINO,CA,34.20928,-117.293697,"(34.20928, -117.293697)"
2010,92407,UNK,0,SAN BERNARDINO,CA,34.20928,-117.293697,"(34.20928, -117.293697)"
2010,92407,2500+ grams,890,SAN BERNARDINO,CA,34.20928,-117.293697,"(34.20928, -117.293697)"
2010,92408,1500-2499g,25,SAN BERNARDINO,CA,34.083127,-117.271059,"(34.083127, -117.271059)"
2010,92408,UNDER 1500g,3,SAN BERNARDINO,CA,34.083127,-117.271059,"(34.083127, -117.271059)"
2010,92408,2500+ grams,266,SAN BERNARDINO,CA,34.083127,-117.271059,"(34.083127, -117.271059)"
2010,92408,UNK,0,SAN BERNARDINO,CA,34.083127,-117.271059,"(34.083127, -117.271059)"
2010,92410,2500+ grams,935,SAN BERNARDINO,CA,34.107729,-117.296789,"(34.107729, -117.296789)"
2010,92410,UNDER 1500g,11,SAN BERNARDINO,CA,34.107729,-117.296789,"(34.107729, -117.296789)"
2010,92410,1500-2499g,66,SAN BERNARDINO,CA,34.107729,-117.296789,"(34.107729, -117.296789)"
2010,92410,UNK,0,SAN BERNARDINO,CA,34.107729,-117.296789,"(34.107729, -117.296789)"
2010,92411,2500+ grams,549,SAN BERNARDINO,CA,34.121414,-117.317158,"(34.121414, -117.317158)"
2010,92411,1500-2499g,32,SAN BERNARDINO,CA,34.121414,-117.317158,"(34.121414, -117.317158)"
2010,92411,UNDER 1500g,6,SAN BERNARDINO,CA,34.121414,-117.317158,"(34.121414, -117.317158)"
2010,92411,UNK,0,SAN BERNARDINO,CA,34.121414,-117.317158,"(34.121414, -117.317158)"
2010,92415,UNDER 1500g,0,SAN BERNARDINO,CA,34.1083,-117.2862,"(34.1083, -117.2862)"
2010,92415,2500+ grams,83,SAN BERNARDINO,CA,34.1083,-117.2862,"(34.1083, -117.2862)"
2010,92415,1500-2499g,4,SAN BERNARDINO,CA,34.1083,-117.2862,"(34.1083, -117.2862)"
2010,92415,UNK,0,SAN BERNARDINO,CA,34.1083,-117.2862,"(34.1083, -117.2862)"
2010,92501,UNDER 1500g,4,RIVERSIDE,CA,33.9924,-117.369421,"(33.9924, -117.369421)"
2010,92501,1500-2499g,11,RIVERSIDE,CA,33.9924,-117.369421,"(33.9924, -117.369421)"
2010,92501,UNK,0,RIVERSIDE,CA,33.9924,-117.369421,"(33.9924, -117.369421)"
2010,92501,2500+ grams,302,RIVERSIDE,CA,33.9924,-117.369421,"(33.9924, -117.369421)"
2010,92503,UNDER 1500g,18,RIVERSIDE,CA,33.920808,-117.458862,"(33.920808, -117.458862)"
2010,92503,1500-2499g,65,RIVERSIDE,CA,33.920808,-117.458862,"(33.920808, -117.458862)"
2010,92503,2500+ grams,1271,RIVERSIDE,CA,33.920808,-117.458862,"(33.920808, -117.458862)"
2010,92503,UNK,0,RIVERSIDE,CA,33.920808,-117.458862,"(33.920808, -117.458862)"
2010,92504,UNK,0,RIVERSIDE,CA,33.931458,-117.411948,"(33.931458, -117.411948)"
2010,92504,2500+ grams,751,RIVERSIDE,CA,33.931458,-117.411948,"(33.931458, -117.411948)"
2010,92504,UNDER 1500g,5,RIVERSIDE,CA,33.931458,-117.411948,"(33.931458, -117.411948)"
2010,92504,1500-2499g,41,RIVERSIDE,CA,33.931458,-117.411948,"(33.931458, -117.411948)"
2010,92505,2500+ grams,684,RIVERSIDE,CA,33.922769,-117.486687,"(33.922769, -117.486687)"
2010,92505,UNDER 1500g,8,RIVERSIDE,CA,33.922769,-117.486687,"(33.922769, -117.486687)"
2010,92505,UNK,0,RIVERSIDE,CA,33.922769,-117.486687,"(33.922769, -117.486687)"
2010,92505,1500-2499g,42,RIVERSIDE,CA,33.922769,-117.486687,"(33.922769, -117.486687)"
2010,92506,UNK,0,RIVERSIDE,CA,33.945485,-117.375696,"(33.945485, -117.375696)"
2010,92506,UNDER 1500g,3,RIVERSIDE,CA,33.945485,-117.375696,"(33.945485, -117.375696)"
2010,92506,1500-2499g,38,RIVERSIDE,CA,33.945485,-117.375696,"(33.945485, -117.375696)"
2010,92506,2500+ grams,407,RIVERSIDE,CA,33.945485,-117.375696,"(33.945485, -117.375696)"
2010,92507,UNK,0,RIVERSIDE,CA,33.976086,-117.338874,"(33.976086, -117.338874)"
2010,92507,2500+ grams,722,RIVERSIDE,CA,33.976086,-117.338874,"(33.976086, -117.338874)"
2010,92507,UNDER 1500g,11,RIVERSIDE,CA,33.976086,-117.338874,"(33.976086, -117.338874)"
2010,92507,1500-2499g,46,RIVERSIDE,CA,33.976086,-117.338874,"(33.976086, -117.338874)"
2010,92508,1500-2499g,14,RIVERSIDE,CA,33.889676,-117.304264,"(33.889676, -117.304264)"
2010,92508,UNK,0,RIVERSIDE,CA,33.889676,-117.304264,"(33.889676, -117.304264)"
2010,92508,2500+ grams,352,RIVERSIDE,CA,33.889676,-117.304264,"(33.889676, -117.304264)"
2010,92508,UNDER 1500g,8,RIVERSIDE,CA,33.889676,-117.304264,"(33.889676, -117.304264)"
2010,92509,UNDER 1500g,8,RIVERSIDE,CA,33.997355,-117.444896,"(33.997355, -117.444896)"
2010,92509,UNK,0,RIVERSIDE,CA,33.997355,-117.444896,"(33.997355, -117.444896)"
2010,92509,2500+ grams,1160,RIVERSIDE,CA,33.997355,-117.444896,"(33.997355, -117.444896)"
2010,92509,1500-2499g,58,RIVERSIDE,CA,33.997355,-117.444896,"(33.997355, -117.444896)"
2010,92530,2500+ grams,739,LAKE ELSINORE,CA,33.659816,-117.348535,"(33.659816, -117.348535)"
2010,92530,UNK,0,LAKE ELSINORE,CA,33.659816,-117.348535,"(33.659816, -117.348535)"
2010,92530,UNDER 1500g,5,LAKE ELSINORE,CA,33.659816,-117.348535,"(33.659816, -117.348535)"
2010,92530,1500-2499g,52,LAKE ELSINORE,CA,33.659816,-117.348535,"(33.659816, -117.348535)"
2010,92532,1500-2499g,15,LAKE ELSINORE,CA,33.651662,-117.271278,"(33.651662, -117.271278)"
2010,92532,UNDER 1500g,2,LAKE ELSINORE,CA,33.651662,-117.271278,"(33.651662, -117.271278)"
2010,92532,2500+ grams,295,LAKE ELSINORE,CA,33.651662,-117.271278,"(33.651662, -117.271278)"
2010,92532,UNK,0,LAKE ELSINORE,CA,33.651662,-117.271278,"(33.651662, -117.271278)"
2010,92536,1500-2499g,0,AGUANGA,CA,33.447306,-116.799693,"(33.447306, -116.799693)"
2010,92536,UNK,0,AGUANGA,CA,33.447306,-116.799693,"(33.447306, -116.799693)"
2010,92536,UNDER 1500g,0,AGUANGA,CA,33.447306,-116.799693,"(33.447306, -116.799693)"
2010,92536,2500+ grams,22,AGUANGA,CA,33.447306,-116.799693,"(33.447306, -116.799693)"
2010,92539,UNDER 1500g,0,ANZA,CA,33.568812,-116.71355,"(33.568812, -116.71355)"
2010,92539,2500+ grams,30,ANZA,CA,33.568812,-116.71355,"(33.568812, -116.71355)"
2010,92539,1500-2499g,1,ANZA,CA,33.568812,-116.71355,"(33.568812, -116.71355)"
2010,92539,UNK,0,ANZA,CA,33.568812,-116.71355,"(33.568812, -116.71355)"
2010,92543,UNK,0,HEMET,CA,33.741613,-116.972974,"(33.741613, -116.972974)"
2010,92543,2500+ grams,508,HEMET,CA,33.741613,-116.972974,"(33.741613, -116.972974)"
2010,92543,1500-2499g,30,HEMET,CA,33.741613,-116.972974,"(33.741613, -116.972974)"
2010,92543,UNDER 1500g,7,HEMET,CA,33.741613,-116.972974,"(33.741613, -116.972974)"
2010,92544,UNK,0,HEMET,CA,33.738978,-116.924306,"(33.738978, -116.924306)"
2010,92544,2500+ grams,493,HEMET,CA,33.738978,-116.924306,"(33.738978, -116.924306)"
2010,92544,1500-2499g,33,HEMET,CA,33.738978,-116.924306,"(33.738978, -116.924306)"
2010,92544,UNDER 1500g,10,HEMET,CA,33.738978,-116.924306,"(33.738978, -116.924306)"
2010,92545,1500-2499g,27,HEMET,CA,33.739857,-117.015078,"(33.739857, -117.015078)"
